,open,high,low,close,adjusted close,volume,dividend amount,split cf,date
1248,166.72,166.79,165.07,165.5,125.746499966,3392030,0.0000,1.0,2016-12-12
1249,165.18,166.72,164.6042,166.52,126.5214935,3146930,0.0000,1.0,2016-12-09
1250,164.87,166.0,164.22,165.36,125.640128304,3266336,0.0000,1.0,2016-12-08
1251,160.6,165.18,160.39,164.79,125.207043682,4435050,0.0000,1.0,2016-12-07
1252,160.13,160.79,158.93,160.35,121.833542414,2858962,0.0000,1.0,2016-12-06
1253,160.85,161.15,159.5875,159.84,121.446045647,3447052,0.0000,1.0,2016-12-05
1254,159.0,160.29,158.41,160.02,121.582809212,2740782,0.0000,1.0,2016-12-02
1255,161.95,162.195,158.3,159.82,121.430849695,4634740,0.0000,1.0,2016-12-01
1256,163.35,163.8,162.21,162.22,123.254363894,4397777,0.0000,1.0,2016-11-30
1257,164.0,164.41,163.03,163.53,124.249698728,3148196,0.0000,1.0,2016-11-29
1258,163.2,164.66,162.7,164.52,125.001898335,4449355,0.0000,1.0,2016-11-28
1259,161.83,163.19,161.83,163.14,123.95337767,1605344,0.0000,1.0,2016-11-25
1260,161.94,162.38,161.3557,161.98,123.072012474,2256035,0.0000,1.0,2016-11-23
1261,163.0,163.0,161.95,162.67,123.596272806,2770736,0.0000,1.0,2016-11-22
1262,160.69,163.0,160.3697,162.77,123.672252565,4637097,0.0000,1.0,2016-11-21
1263,159.8,160.72,159.21,160.39,121.863934317,2981633,0.0000,1.0,2016-11-18
1264,159.22,159.93,158.85,159.8,121.415653743,2260984,0.0000,1.0,2016-11-17
1265,158.46,159.55,158.03,159.29,121.028156976,2252806,0.0000,1.0,2016-11-16
1266,158.42,159.15,157.55,158.67,120.557082475,3476996,0.0000,1.0,2016-11-15
1267,161.25,161.86,157.58,158.21,120.207575587,5196498,0.0000,1.0,2016-11-14
1268,159.97,161.34,159.33,161.27,122.53255619,4446630,0.0000,1.0,2016-11-11
1269,157.66,161.16,157.59,160.22,121.734768728,7715807,0.0000,1.0,2016-11-10
1270,152.96,155.56,151.0,154.81,117.624263805,5403688,0.0000,1.0,2016-11-09
1271,154.56,155.93,153.06,155.17,117.897790935,3921044,1.4000,1.0,2016-11-08
1272,153.99,156.11,153.84,155.72,117.257737781,3804943,0.0000,1.0,2016-11-07
1273,152.4,153.64,151.87,152.43,114.780355574,2470353,0.0000,1.0,2016-11-04
1274,152.51,153.74,151.8,152.37,114.735175351,2878728,0.0000,1.0,2016-11-03
1275,152.48,153.345,151.67,151.95,114.418913793,3074338,0.0000,1.0,2016-11-02
1276,153.5,153.91,151.74,152.79,115.051436909,3191924,0.0000,1.0,2016-11-01
1277,152.76,154.33,152.76,153.69,115.729140249,3553172,0.0000,1.0,2016-10-31
1278,154.05,154.44,152.18,152.61,114.915896242,3654446,0.0000,1.0,2016-10-28
1279,152.82,154.06,152.02,153.35,115.473118987,4229336,0.0000,1.0,2016-10-27
1280,150.71,152.94,150.255,151.81,114.313493273,2811421,0.0000,1.0,2016-10-26
1281,150.69,151.16,149.83,150.88,113.613199823,2647416,0.0000,1.0,2016-10-25
1282,150.4,151.52,150.4,150.57,113.379768672,2666740,0.0000,1.0,2016-10-24
1283,150.58,151.15,149.56,149.63,112.671945185,4414171,0.0000,1.0,2016-10-21
1284,151.28,152.9,151.02,151.52,114.095122197,4023075,0.0000,1.0,2016-10-20
1285,151.27,152.45,150.83,151.26,113.899341233,4632854,0.0000,1.0,2016-10-19
1286,150.02,151.0,147.79,150.72,113.492719229,12770570,0.0000,1.0,2016-10-18
1287,154.45,155.89,154.34,154.77,116.542384256,5890421,0.0000,1.0,2016-10-17
1288,154.47,155.53,154.09,154.45,116.301423069,4358147,0.0000,1.0,2016-10-14
1289,153.7,154.22,152.27,153.72,115.75173036,2909948,0.0000,1.0,2016-10-13
1290,154.97,154.97,153.08,154.29,116.180942475,2963843,0.0000,1.0,2016-10-12
1291,156.73,156.95,153.89,154.79,116.55744433,2901226,0.0000,1.0,2016-10-11
1292,156.71,158.49,156.655,157.02,118.236642604,2481288,0.0000,1.0,2016-10-10
1293,157.14,157.7,154.86,155.67,117.220087595,2671256,0.0000,1.0,2016-10-07
1294,156.84,157.43,155.89,156.88,118.131222085,1950106,0.0000,1.0,2016-10-06
1295,157.07,157.83,156.72,157.08,118.281822827,1684458,0.0000,1.0,2016-10-05
1296,157.67,158.53,155.82,156.46,117.814960527,2884146,0.0000,1.0,2016-10-04
1297,158.06,158.37,157.02,157.61,118.680914793,2227800,0.0000,1.0,2016-10-03
1298,158.9,159.838,158.06,158.85,119.614639394,3596878,0.0000,1.0,2016-09-30
1299,158.63,165.0,157.46,158.11,119.057416649,3374838,0.0000,1.0,2016-09-29
1300,156.99,158.625,156.23,158.29,119.192957317,3309408,0.0000,1.0,2016-09-28
1301,154.32,156.77,153.81,156.77,118.048391677,2987195,0.0000,1.0,2016-09-27
1302,154.46,154.46,153.46,153.98,115.947511325,2533325,0.0000,1.0,2016-09-26
1303,155.62,156.04,154.71,154.98,116.700515035,2702143,0.0000,1.0,2016-09-23
1304,156.15,157.22,155.69,156.11,117.551409228,2690915,0.0000,1.0,2016-09-22
1305,154.91,155.68,153.87,155.53,117.114667076,2473895,0.0000,1.0,2016-09-21
1306,155.87,156.57,154.45,154.45,116.301423069,2159092,0.0000,1.0,2016-09-20
1307,154.87,156.19,154.55,154.87,116.617684627,2450117,0.0000,1.0,2016-09-19
1308,155.04,155.4,153.47,153.84,115.842090805,6463213,0.0000,1.0,2016-09-16
1309,154.3,156.33,153.21,155.66,117.212557558,3662573,0.0000,1.0,2016-09-15
1310,155.7,155.87,153.39,154.05,116.000221585,3860553,0.0000,1.0,2016-09-14
1311,157.63,157.93,155.5,155.81,117.325508115,3636719,0.0000,1.0,2016-09-13
1312,155.26,158.53,154.84,158.29,119.192957317,4367529,0.0000,1.0,2016-09-12
1313,158.03,158.4,155.65,155.69,117.23514767,5185972,0.0000,1.0,2016-09-09
1314,160.55,161.21,158.76,159.0,119.727589951,3963164,0.0000,1.0,2016-09-08
1315,160.19,161.76,160.0,161.64,121.715519746,2866227,0.0000,1.0,2016-09-07
1316,159.88,160.86,159.11,160.35,120.74414496,2994056,0.0000,1.0,2016-09-06
1317,159.88,160.57,159.15,159.55,120.141741992,2315366,0.0000,1.0,2016-09-02
1318,158.32,159.62,158.1,159.54,120.134211955,2358385,0.0000,1.0,2016-09-01
1319,159.66,159.66,158.26,158.88,119.637229506,2323649,0.0000,1.0,2016-08-31
1320,159.76,160.15,158.81,159.4,120.028791435,1813343,0.0000,1.0,2016-08-30
1321,158.83,160.21,158.5,159.72,120.269752622,2475853,0.0000,1.0,2016-08-29
1322,158.88,160.44,157.85,158.32,119.215547428,2498909,0.0000,1.0,2016-08-26
1323,159.0,159.54,158.42,158.63,119.448978578,2575023,0.0000,1.0,2016-08-25
1324,159.89,160.18,158.32,159.05,119.765240136,3620365,0.0000,1.0,2016-08-24
1325,160.33,161.34,160.23,160.26,120.676374626,2838137,0.0000,1.0,2016-08-23
1326,160.0,160.57,159.13,160.0,120.480593661,2039331,0.0000,1.0,2016-08-22
1327,160.84,160.91,159.52,160.04,120.51071381,2815163,0.0000,1.0,2016-08-19
1328,160.89,162.0,160.4401,161.36,121.504678707,3652013,0.0000,1.0,2016-08-18
1329,160.97,161.16,159.84,160.44,120.811915294,3225919,0.0000,1.0,2016-08-17
1330,161.11,161.93,160.69,160.7,121.007696259,2210229,0.0000,1.0,2016-08-16
1331,162.4,162.97,161.78,161.88,121.896240637,2970415,0.0000,1.0,2016-08-15
1332,163.19,163.46,161.52,161.95,121.948950897,2543079,0.0000,1.0,2016-08-12
1333,162.25,164.95,162.18,163.53,123.138696759,8768585,0.0000,1.0,2016-08-11
1334,162.19,162.66,161.955,162.08,122.046841379,2466675,0.0000,1.0,2016-08-10
1335,162.22,162.772,161.645,161.77,121.813410229,2737530,0.0000,1.0,2016-08-09
1336,162.73,163.27,161.58,162.04,122.01672123,3039081,1.4000,1.0,2016-08-08
1337,162.0,163.51,161.57,163.5,122.061514447,3812370,0.0000,1.0,2016-08-05
1338,160.86,161.7,160.12,161.55,120.605734917,2488878,0.0000,1.0,2016-08-04
1339,160.13,160.86,159.8,160.67,119.948767744,2861558,0.0000,1.0,2016-08-03
1340,161.27,161.4499,160.36,160.58,119.88157792,3080899,0.0000,1.0,2016-08-02
1341,160.65,161.65,159.84,161.45,120.531079556,2823578,0.0000,1.0,2016-08-01
1342,161.36,161.67,160.03,160.62,119.911440064,3547395,0.0000,1.0,2016-07-29
1343,161.38,161.81,160.71,161.37,120.471355268,2340369,0.0000,1.0,2016-07-28
1344,162.12,162.57,161.18,161.83,120.814769926,2162680,0.0000,1.0,2016-07-27
1345,162.65,163.6,161.37,162.12,121.031270472,2892969,0.0000,1.0,2016-07-26
1346,162.0,162.88,161.75,162.65,121.426943882,2804578,0.0000,1.0,2016-07-25
1347,160.78,162.17,160.479,162.07,120.993942791,2520077,0.0000,1.0,2016-07-22
1348,160.75,161.85,159.89,160.45,119.784525951,4046030,0.0000,1.0,2016-07-21
1349,159.97,161.71,159.6,161.36,120.463889732,4373609,0.0000,1.0,2016-07-20
1350,161.78,162.14,157.89,159.58,119.135024314,7119917,0.0000,1.0,2016-07-19
1351,159.3,160.75,158.73,159.86,119.344059324,6716340,0.0000,1.0,2016-07-18
1352,159.9,159.98,158.5,159.78,119.284335036,4474358,0.0000,1.0,2016-07-15
1353,158.81,161.4,158.58,160.28,119.657611838,4637624,0.0000,1.0,2016-07-14
1354,157.75,158.34,157.06,158.02,117.97040069,2746089,0.0000,1.0,2016-07-13
1355,156.0,157.12,155.52,157.04,117.238778157,3843773,0.0000,1.0,2016-07-12
1356,154.6,156.04,154.5,155.33,115.962171492,2833612,0.0000,1.0,2016-07-11
1357,154.0,154.6,153.08,154.46,115.312669856,3040593,0.0000,1.0,2016-07-08
1358,152.75,153.6891,151.89,152.6,113.92408015,2138421,0.0000,1.0,2016-07-07
1359,151.85,152.41,149.92,152.37,113.752372821,2569393,0.0000,1.0,2016-07-06
1360,151.19,152.0,150.76,151.68,113.237250834,2464820,0.0000,1.0,2016-07-05
1361,152.19,152.97,151.4,152.35,113.737441749,2658280,0.0000,1.0,2016-07-01
1362,148.86,151.91,148.67,151.78,113.311906194,3967126,0.0000,1.0,2016-06-30
1363,146.5,148.48,146.45,148.46,110.833348225,3367736,0.0000,1.0,2016-06-29
1364,144.78,145.73,144.22,145.7,108.772860275,3996007,0.0000,1.0,2016-06-28
1365,146.18,146.6,142.5,143.5,107.130442343,5166665,0.0000,1.0,2016-06-27
1366,149.97,150.61,146.18,146.59,109.437292983,9081182,0.0000,1.0,2016-06-24
1367,153.45,155.48,152.6,155.35,115.977102565,3967419,0.0000,1.0,2016-06-23
1368,153.75,154.71,152.27,152.92,114.162977304,2833364,0.0000,1.0,2016-06-22
1369,154.16,154.5689,153.69,154.05,115.006582878,2760344,0.0000,1.0,2016-06-21
1370,152.6,154.67,152.52,153.61,114.678099292,3572102,0.0000,1.0,2016-06-20
1371,150.96,152.72,150.6044,151.99,113.468682451,4663870,0.0000,1.0,2016-06-17
1372,150.19,151.295,149.0,151.06,112.774387598,2449064,0.0000,1.0,2016-06-16
1373,151.46,151.7925,150.6,150.68,112.490697228,2260406,0.0000,1.0,2016-06-15
1374,151.28,151.79,150.4,151.06,112.774387598,2865833,0.0000,1.0,2016-06-14
1375,151.63,152.5,150.28,151.28,112.938629392,3610407,0.0000,1.0,2016-06-13
1376,152.79,153.3299,151.86,152.37,113.752372821,3120563,0.0000,1.0,2016-06-10
1377,152.92,153.76,152.73,153.42,114.536254107,2021796,0.0000,1.0,2016-06-09
1378,153.53,154.09,153.04,154.0,114.969255198,2935036,0.0000,1.0,2016-06-08
1379,153.31,153.93,152.66,153.33,114.469064282,4464985,0.0000,1.0,2016-06-07
1380,153.09,153.95,152.34,152.73,114.021132119,2378462,0.0000,1.0,2016-06-06
1381,152.4,153.04,151.7,152.89,114.140580696,2328056,0.0000,1.0,2016-06-03
1382,152.59,153.5,152.12,153.5,114.595978395,2642601,0.0000,1.0,2016-06-02
1383,153.0,153.27,151.54,152.51,113.856890326,2662937,0.0000,1.0,2016-06-01
1384,152.56,153.81,152.27,153.74,114.77515126,5836645,0.0000,1.0,2016-05-31
1385,152.35,152.93,152.15,152.84,114.103253016,2457037,0.0000,1.0,2016-05-27
1386,151.55,152.51,151.05,152.44,113.804631574,3062934,0.0000,1.0,2016-05-26
1387,148.93,152.09,148.5001,151.69,113.24471637,4358039,0.0000,1.0,2016-05-25
1388,146.88,148.75,146.88,148.31,110.721365184,2929132,0.0000,1.0,2016-05-24
1389,147.61,147.95,146.66,146.77,109.571672632,2103733,0.0000,1.0,2016-05-23
1390,145.71,147.51,145.55,147.25,109.930018363,3670262,0.0000,1.0,2016-05-20
1391,146.48,146.93,143.955,144.93,108.198013999,3685595,0.0000,1.0,2016-05-19
1392,147.99,148.52,146.36,147.34,109.997208187,2491086,0.0000,1.0,2016-05-18
1393,149.21,149.5,147.29,148.0,110.489933567,3490374,0.0000,1.0,2016-05-17
1394,147.65,149.99,147.44,149.46,111.57990183,3069126,0.0000,1.0,2016-05-16
1395,148.79,149.86,147.42,147.72,110.280898557,2397902,0.0000,1.0,2016-05-13
1396,149.21,149.39,147.11,148.84,111.117038595,3249032,0.0000,1.0,2016-05-12
1397,149.71,151.09,148.74,148.95,111.199159491,3092408,0.0000,1.0,2016-05-11
1398,148.24,150.04,147.74,149.97,111.960644169,3992536,0.0000,1.0,2016-05-10
1399,147.7,148.2,147.01,147.34,109.997208187,4302425,0.0000,1.0,2016-05-09
1400,144.86,147.97,144.47,147.29,109.959880507,4895684,1.4000,1.0,2016-05-06
1401,145.95,147.3,145.45,146.47,108.318136377,6500738,0.0000,1.0,2016-05-05
1402,143.36,145.0,143.31,144.25,106.676392246,2576786,0.0000,1.0,2016-05-04
1403,144.65,144.9,142.9,144.13,106.58764932,3584261,0.0000,1.0,2016-05-03
1404,146.56,147.0,144.43,145.27,107.430707117,3502443,0.0000,1.0,2016-05-02
1405,146.49,147.34,144.191,145.94,107.926188454,4225790,0.0000,1.0,2016-04-29
1406,149.75,150.18,146.725,147.07,108.761851006,3791337,0.0000,1.0,2016-04-28
1407,149.35,150.78,148.97,150.47,111.276233909,3110789,0.0000,1.0,2016-04-27
1408,148.65,149.79,147.9,149.08,110.248295016,2979699,0.0000,1.0,2016-04-26
1409,148.16,148.9,147.11,148.81,110.048623433,2848935,0.0000,1.0,2016-04-25
1410,149.44,151.0,147.5,148.5,109.819370874,5191802,0.0000,1.0,2016-04-22
1411,146.58,150.12,146.46,149.3,110.41099038,6015526,0.0000,1.0,2016-04-21
1412,144.24,147.2,144.0,146.11,108.051907599,6754189,0.0000,1.0,2016-04-20
1413,146.47,146.95,142.61,144.0,106.491511151,13188308,0.0000,1.0,2016-04-19
1414,151.75,153.14,151.49,152.53,112.799654138,6538819,0.0000,1.0,2016-04-18
1415,151.04,152.1,150.96,151.72,112.200639387,3657466,0.0000,1.0,2016-04-15
1416,151.5,152.76,150.38,151.16,111.786505733,3176300,0.0000,1.0,2016-04-14
1417,150.75,151.23,149.63,151.23,111.83827244,3167970,0.0000,1.0,2016-04-13
1418,149.61,150.11,148.58,149.63,110.655033427,3595549,0.0000,1.0,2016-04-12
1419,150.26,151.95,149.22,149.25,110.374014161,3845918,0.0000,1.0,2016-04-11
1420,149.06,149.99,148.12,149.35,110.4479666,3293512,0.0000,1.0,2016-04-08
1421,149.07,149.6,148.0,148.25,109.634489778,3662508,0.0000,1.0,2016-04-07
1422,149.9,150.15,147.81,150.02,110.943447936,4194265,0.0000,1.0,2016-04-06
1423,151.43,151.6,149.65,150.0,110.928657449,3336952,0.0000,1.0,2016-04-05
1424,152.34,153.52,151.91,152.07,112.459472921,3930319,0.0000,1.0,2016-04-04
1425,150.51,152.96,150.25,152.52,112.792258894,3925181,0.0000,1.0,2016-04-01
1426,149.79,153.1,149.36,151.45,112.000967804,6780132,0.0000,1.0,2016-03-31
1427,149.95,150.41,148.32,148.41,109.75281368,3330841,0.0000,1.0,2016-03-30
1428,147.59,149.76,147.5,149.33,110.433176112,3138545,0.0000,1.0,2016-03-29
1429,147.75,148.65,147.23,148.4,109.745418436,3265084,0.0000,1.0,2016-03-28
1430,144.98,148.22,144.49,147.95,109.412632463,5044335,0.0000,1.0,2016-03-24
1431,148.0,148.03,145.13,145.4,107.526845287,4763987,0.0000,1.0,2016-03-23
1432,148.06,149.28,147.84,148.1,109.523561121,4081924,0.0000,1.0,2016-03-22
1433,147.3,148.71,146.7201,148.63,109.915509044,3721463,0.0000,1.0,2016-03-21
1434,147.4,147.51,145.51,147.09,108.776641494,12088126,0.0000,1.0,2016-03-18
1435,144.78,147.32,144.45,147.04,108.739665275,5821180,0.0000,1.0,2016-03-17
1436,142.62,144.88,142.11,144.79,107.075735413,4221939,0.0000,1.0,2016-03-16
1437,141.74,143.33,141.54,142.96,105.722405792,3707538,0.0000,1.0,2016-03-15
1438,142.01,143.19,141.04,142.78,105.589291403,4047634,0.0000,1.0,2016-03-14
1439,141.73,142.9236,140.51,142.36,105.278691163,4421748,0.0000,1.0,2016-03-11
1440,141.24,141.47,138.09,140.19,103.673923251,4020024,0.0000,1.0,2016-03-10
1441,139.31,142.17,139.23,140.41,103.836618616,4406304,0.0000,1.0,2016-03-09
1442,139.71,140.35,137.42,139.07,102.845655942,5537856,0.0000,1.0,2016-03-08
1443,137.28,140.51,136.8718,140.15,103.644342276,5170228,0.0000,1.0,2016-03-07
1444,137.535,139.42,137.02,137.8,101.906459976,3968423,0.0000,1.0,2016-03-04
1445,137.22,137.9602,136.07,137.8,101.906459976,5155978,0.0000,1.0,2016-03-03
1446,133.7,137.44,133.22,136.3,100.797173402,5217230,0.0000,1.0,2016-03-02
1447,132.24,134.64,132.03,134.37,99.3698913424,3788084,0.0000,1.0,2016-03-01
1448,132.0,133.36,130.9,131.03,96.8998799032,4427472,0.0000,1.0,2016-02-29
1449,134.51,134.92,131.95,132.03,97.6394042862,4385699,0.0000,1.0,2016-02-26
1450,133.29,134.51,130.88,134.5,99.4660295122,4358205,0.0000,1.0,2016-02-25
1451,131.55,133.49,129.68,132.8,98.2088380611,4122421,0.0000,1.0,2016-02-24
1452,133.14,133.41,132.01,132.4,97.9130283079,3439631,0.0000,1.0,2016-02-23
1453,133.84,134.31,132.41,133.77,98.9261767126,4457444,0.0000,1.0,2016-02-22
1454,132.36,133.65,130.84,133.08,98.4159048884,5125276,0.0000,1.0,2016-02-19
1455,130.0,134.0,129.75,132.45,97.9500045271,9951438,0.0000,1.0,2016-02-18
1456,123.71,126.57,123.25,126.1,93.2540246951,4820982,0.0000,1.0,2016-02-17
1457,121.83,123.09,121.34,122.74,90.7692227682,4061066,0.0000,1.0,2016-02-16
1458,119.26,121.05,118.35,121.04,89.5120313172,4935670,0.0000,1.0,2016-02-12
1459,118.78,119.66,116.901,117.85,87.1529485354,7307503,0.0000,1.0,2016-02-11
1460,125.0,125.29,119.84,120.19,88.8834355916,6462375,0.0000,1.0,2016-02-10
1461,126.12,126.93,123.77,124.07,91.7527901976,5956138,0.0000,1.0,2016-02-09
1462,126.0,127.51,124.13,126.98,93.9048061521,7363893,1.3000,1.0,2016-02-08
1463,127.22,128.64,125.85,128.57,94.117094847,7176765,0.0000,1.0,2016-02-05
1464,125.08,128.5,125.0,127.65,93.4436272632,5265650,0.0000,1.0,2016-02-04
1465,123.99,125.4499,122.29,124.72,91.2987794145,6223424,0.0000,1.0,2016-02-03
1466,123.67,124.14,122.64,122.94,89.9957660457,3287218,0.0000,1.0,2016-02-02
1467,124.4,125.29,123.71,124.83,91.3793027126,3574834,0.0000,1.0,2016-02-01
1468,123.28,124.79,122.96,124.79,91.3500215133,8248077,0.0000,1.0,2016-01-29
1469,121.26,122.83,121.01,122.22,89.4687044583,3942537,0.0000,1.0,2016-01-28
1470,122.73,123.37,120.65,120.96,88.5463466804,5025161,0.0000,1.0,2016-01-27
1471,122.25,123.61,122.24,122.59,89.7395555518,4617414,0.0000,1.0,2016-01-26
1472,122.1,124.23,121.64,122.08,89.3662202608,5445560,0.0000,1.0,2016-01-25
1473,124.67,124.74,121.77,122.5,89.6736728534,9238219,0.0000,1.0,2016-01-22
1474,121.3,125.1,120.5751,122.91,89.9738051462,8851531,0.0000,1.0,2016-01-21
1475,118.46,123.99,118.0,121.86,89.2051736646,16157769,0.0000,1.0,2016-01-20
1476,130.11,132.1,128.06,128.11,93.7803610551,9955973,0.0000,1.0,2016-01-19
1477,130.01,130.88,128.87,130.03,95.1858586215,9007945,0.0000,1.0,2016-01-15
1478,131.93,133.79,131.22,132.91,97.294104971,5709426,0.0000,1.0,2016-01-14
1479,133.5,134.2799,131.1,131.17,96.0203728015,4700115,0.0000,1.0,2016-01-13
1480,133.65,133.78,131.13,132.9,97.2867846712,5078360,0.0000,1.0,2016-01-12
1481,131.81,133.82,131.76,133.23,97.5283545654,4974236,0.0000,1.0,2016-01-11
1482,133.18,133.816,131.32,131.63,96.3571065934,4762583,0.0000,1.0,2016-01-08
1483,133.7,135.02,132.43,132.86,97.2575034719,7024500,0.0000,1.0,2016-01-07
1484,134.38,135.58,133.62,135.17,98.9484927314,4310774,0.0000,1.0,2016-01-06
1485,136.76,136.89,134.8501,135.85,99.4462731195,3924785,0.0000,1.0,2016-01-05
1486,135.6,135.97,134.24,135.95,99.5194761177,5229231,0.0000,1.0,2016-01-04
1487,139.07,139.1,137.57,137.62,100.741966188,3462037,0.0000,1.0,2015-12-31
1488,139.58,140.44,139.22,139.34,102.001057758,2989367,0.0000,1.0,2015-12-30
1489,138.25,140.06,138.2,139.78,102.323150951,3943691,0.0000,1.0,2015-12-29
1490,137.74,138.045,136.54,137.61,100.734645889,3143412,0.0000,1.0,2015-12-28
1491,138.43,138.88,138.11,138.25,101.203145077,1495226,0.0000,1.0,2015-12-24
1492,138.3,139.305,138.11,138.54,101.415433772,5164909,0.0000,1.0,2015-12-23
1493,135.88,138.19,135.65,137.93,100.968895483,4263538,0.0000,1.0,2015-12-22
1494,135.83,135.83,134.02,135.5,99.1900626256,5616636,0.0000,1.0,2015-12-21
1495,136.41,136.96,134.27,134.9,98.7508446361,10008280,0.0000,1.0,2015-12-18
1496,139.35,139.5,136.3075,136.75,100.105100104,4089539,0.0000,1.0,2015-12-17
1497,139.12,139.65,137.79,139.29,101.964456259,4345474,0.0000,1.0,2015-12-16
1498,137.4,138.97,137.28,137.79,100.866411285,4238546,0.0000,1.0,2015-12-15
1499,135.31,136.14,134.02,135.93,99.5048355181,5141549,0.0000,1.0,2015-12-14
1500,135.23,135.44,133.91,134.57,98.5092747419,5333567,0.0000,1.0,2015-12-11
1501,137.03,137.85,135.7201,136.78,100.127061003,4221948,0.0000,1.0,2015-12-10
1502,137.38,139.84,136.23,136.61,100.002615906,4614993,0.0000,1.0,2015-12-09
1503,138.28,139.06,137.53,138.05,101.056739081,3904755,0.0000,1.0,2015-12-08
1504,140.16,140.41,138.81,139.55,102.154784055,3279300,0.0000,1.0,2015-12-07
1505,138.09,141.02,137.99,140.43,102.798970439,4567752,0.0000,1.0,2015-12-04
1506,140.1,140.73,138.19,138.92,101.693605166,5905763,0.0000,1.0,2015-12-03
1507,140.93,141.21,139.5,139.7,102.264588552,3725193,0.0000,1.0,2015-12-02
1508,139.58,141.4,139.58,141.28,103.421195924,4195119,0.0000,1.0,2015-12-01
1509,138.61,139.9,138.52,139.42,102.059620157,4542014,0.0000,1.0,2015-11-30
1510,138.0,138.81,137.21,138.46,101.356871374,1415840,0.0000,1.0,2015-11-27
1511,138.37,138.43,137.375,138.0,101.020137582,3238166,0.0000,1.0,2015-11-25
1512,137.65,139.34,137.31,138.6,101.459355571,3407603,0.0000,1.0,2015-11-24
1513,138.53,138.87,137.12,138.46,101.356871374,5137872,0.0000,1.0,2015-11-23
1514,137.37,138.915,137.25,138.5,101.386152573,5176255,0.0000,1.0,2015-11-20
1515,136.21,137.7355,136.01,136.74,100.097779804,4753503,0.0000,1.0,2015-11-19
1516,134.79,135.91,134.26,135.82,99.42431222,4148771,0.0000,1.0,2015-11-18
1517,134.22,134.82,133.31,133.82,97.960252255,2814487,0.0000,1.0,2015-11-17
1518,131.79,134.09,131.79,133.71,97.879728957,4190777,0.0000,1.0,2015-11-16
1519,132.95,133.0,131.65,131.75,96.4449501913,4609621,0.0000,1.0,2015-11-13
1520,134.7,134.7,133.01,133.04,97.3892688687,4700465,0.0000,1.0,2015-11-12
1521,136.09,136.2,134.5,135.02,98.838688234,3164806,0.0000,1.0,2015-11-11
1522,135.36,135.735,134.12,135.47,99.1681017261,4520387,0.0000,1.0,2015-11-10
1523,137.92,138.08,134.88,135.31,99.0509769289,8074476,0.0000,1.0,2015-11-09
1524,138.6,139.55,137.87,138.25,101.203145077,4744493,1.3000,1.0,2015-11-06
1525,141.61,142.38,139.63,139.89,101.449716696,5093471,0.0000,1.0,2015-11-05
1526,142.55,142.65,141.3,141.63,102.711583213,3516890,0.0000,1.0,2015-11-04
1527,140.02,142.8,139.9,141.88,102.892885873,4349317,0.0000,1.0,2015-11-03
1528,140.5,140.5165,139.57,140.37,101.797817804,3822212,0.0000,1.0,2015-11-02
1529,140.44,141.33,139.9,140.08,101.587506718,3983990,0.0000,1.0,2015-10-30
1530,140.36,140.82,139.0201,140.55,101.928355719,3710245,0.0000,1.0,2015-10-29
1531,137.92,141.23,137.5,140.83,102.131414699,8510027,0.0000,1.0,2015-10-28
1532,143.51,143.83,137.33,137.86,99.9775390926,15005072,0.0000,1.0,2015-10-27
1533,144.75,145.0,143.21,143.66,104.183760816,3489428,0.0000,1.0,2015-10-26
1534,144.61,145.49,143.7,144.68,104.92347567,5370439,0.0000,1.0,2015-10-23
1535,141.74,145.07,141.62,144.09,104.495601392,5583076,0.0000,1.0,2015-10-22
1536,140.25,142.66,139.3,140.92,102.196683657,7134526,0.0000,1.0,2015-10-21
1537,142.49,142.88,140.27,140.64,101.993624677,16025591,0.0000,1.0,2015-10-20
1538,149.85,149.97,148.38,149.22,108.215931985,7954684,0.0000,1.0,2015-10-19
1539,150.45,151.2,149.26,150.39,109.064428436,3483599,0.0000,1.0,2015-10-16
1540,150.91,151.24,148.58,150.09,108.846865243,3476219,0.0000,1.0,2015-10-15
1541,149.6,150.65,149.02,150.01,108.788848392,3352327,0.0000,1.0,2015-10-14
1542,150.78,150.78,149.18,149.62,108.506016241,3915707,0.0000,1.0,2015-10-13
1543,152.4,152.58,150.85,151.14,109.608336417,3227636,0.0000,1.0,2015-10-12
1544,152.46,153.147,151.27,152.39,110.514849719,3531107,0.0000,1.0,2015-10-09
1545,149.69,153.019,149.29,152.28,110.435076549,4794357,0.0000,1.0,2015-10-08
1546,150.04,150.73,148.8565,150.09,108.846865243,2989915,0.0000,1.0,2015-10-07
1547,149.06,150.15,148.49,148.78,107.896839302,3018074,0.0000,1.0,2015-10-06
1548,145.82,149.8925,145.82,149.04,108.085394069,5131669,0.0000,1.0,2015-10-05
1549,141.05,144.59,140.56,144.58,104.850954606,3053928,0.0000,1.0,2015-10-02
1550,145.31,145.67,141.59,143.59,104.132996071,3880747,0.0000,1.0,2015-10-01
1551,143.69,145.71,143.66,144.97,105.133786757,3923866,0.0000,1.0,2015-09-30
1552,141.99,142.66,141.1501,142.47,103.320760152,4763509,0.0000,1.0,2015-09-29
1553,144.42,145.38,142.47,142.52,103.357020684,4292421,0.0000,1.0,2015-09-28
1554,145.55,146.27,144.53,145.42,105.460131545,3474279,0.0000,1.0,2015-09-25
1555,142.6,145.07,141.95,144.41,104.727668797,3278207,0.0000,1.0,2015-09-24
