,open,high,low,close,adjusted close,volume,dividend amount,split cf,date
1168,1304.9996,1319.8496,1298.5496,1300.6496,627.7001,568602,0.0000,1.0,2017-03-17
1169,1310.9996,1310.9996,1294.5996,1297.3496,626.1075,618258,0.0000,1.0,2017-03-16
1170,1289.3996,1315.9997,1283.2497,1304.3996,629.5098,786021994,0.0000,1.0,2017-03-15
1171,1315.9496,1319.0996,1285.2496,1289.3996,622.2707,1205097,0.0000,1.0,2017-03-14
1172,1293.9496,1296.4996,1261.4996,1281.3996,618.4099,727841,0.0000,1.0,2017-03-10
1173,1289.7996,1297.9996,1281.6996,1287.3496,621.2814,802184091,0.0000,1.0,2017-03-09
1174,1307.0496,1309.9996,1285.9996,1291.8996,623.4773,1602847,0.0000,1.0,2017-03-08
1175,1316.1496,1326.7496,1296.5996,1304.7996,629.7029,2296919,0.0000,1.0,2017-03-07
1176,1267.9996,1309.8997,1265.4496,1304.8996,629.7511,2415073,0.0000,1.0,2017-03-06
1177,1236.9996,1287.7996,1236.9996,1258.4496,607.3341,2410746,0.0000,1.0,2017-03-03
1178,1235.9996,1253.9996,1225.6496,1233.2497,595.1725,829612,0.0000,1.0,2017-03-02
1179,1241.9996,1244.8997,1230.2496,1234.1496,595.6068,1661265,0.0000,1.0,2017-03-01
1180,1237.7996,1247.8496,1228.5497,1238.2496,597.5855,3494742,0.0000,1.0,2017-02-28
1181,1186.9996,1256.4996,1186.9996,1238.5996,597.7544,2707314,0.0000,1.0,2017-02-27
1182,1213.8997,1222.2996,1179.1997,1182.5996,570.7285,2199309,0.0000,1.0,2017-02-23
1183,1092.0496,1211.9997,1092.0496,1207.6497,582.8178,6726245,0.0000,1.0,2017-02-22
1184,1072.2997,1090.5497,1072.2997,1088.2497,525.1948,565715,0.0000,1.0,2017-02-21
1185,1069.9997,1076.9997,1066.2496,1073.6997,518.1729,463390,0.0000,1.0,2017-02-20
1186,1065.9997,1077.8997,1058.9997,1075.3497,518.9692,636078,0.0000,1.0,2017-02-17
1187,1051.9997,1066.9997,1051.9997,1064.9497,513.9501,396816,0.0000,1.0,2017-02-16
1188,1052.9996,1057.4997,1046.0496,1050.8997,507.1695,460170,0.0000,1.0,2017-02-15
1189,1033.3497,1052.4996,1031.1997,1048.2497,505.8906,551367,0.0000,1.0,2017-02-14
1190,1033.9997,1034.9997,1021.9996,1028.3497,496.2867,381962,0.0000,1.0,2017-02-13
1191,1034.9997,1035.8997,1025.9497,1030.2997,497.2278,275693,0.0000,1.0,2017-02-10
1192,1025.9996,1034.4497,1025.9996,1032.6997,498.3861,286289,0.0000,1.0,2017-02-09
1193,1031.1497,1038.4497,1022.9997,1025.6496,494.9837,387842,0.0000,1.0,2017-02-08
1194,1040.2996,1040.7497,1027.5997,1030.6996,497.4209,224559,0.0000,1.0,2017-02-07
1195,1036.0497,1043.8997,1032.4997,1040.0997,501.9573,1013227,0.0000,1.0,2017-02-06
1196,1044.7497,1050.0997,1031.0496,1033.6997,498.8687,238916,0.0000,1.0,2017-02-03
1197,1047.0497,1049.9997,1038.5496,1044.7497,504.2015,1640453,0.0000,1.0,2017-02-02
1198,1045.1997,1050.8497,1034.6997,1049.1997,506.3491,512206,0.0000,1.0,2017-02-01
1199,1046.9997,1053.8997,1040.7497,1043.3997,503.5499,331008,0.0000,1.0,2017-01-31
1200,1025.1497,1045.7997,1024.8997,1044.1497,503.9119,666904,0.0000,1.0,2017-01-30
1201,1019.6997,1028.9497,1018.9997,1025.1497,494.7424,564947,0.0000,1.0,2017-01-27
1202,1034.9997,1034.9997,1016.0997,1016.6997,490.6644,1185337,0.0000,1.0,2017-01-25
1203,1019.9997,1029.9997,1018.5997,1027.5497,495.9007,233665,0.0000,1.0,2017-01-24
1204,1023.9997,1030.9997,1014.0497,1015.9497,490.3024,400871,0.0000,1.0,2017-01-23
1205,1032.9997,1037.6997,1024.3997,1025.6997,495.0078,1169676,0.0000,1.0,2017-01-20
1206,1033.3497,1044.6496,1030.9997,1033.7497,498.8928,480340,0.0000,1.0,2017-01-19
1207,1042.9997,1048.1497,1028.9997,1032.4496,498.2654,668164,0.0000,1.0,2017-01-18
1208,1068.1997,1074.6997,1037.9997,1041.2997,502.5365,1424411,0.0000,1.0,2017-01-17
1209,1091.3997,1093.8497,1073.9997,1076.9997,519.7655,264739,0.0000,1.0,2017-01-16
1210,1085.6997,1096.5997,1085.1997,1090.1497,526.1117,360296,0.0000,1.0,2017-01-13
1211,1088.4497,1089.9997,1079.1496,1083.1496,522.7335,243534,0.0000,1.0,2017-01-12
1212,1094.3497,1094.9996,1081.9997,1084.0997,523.192,178947,0.0000,1.0,2017-01-11
1213,1078.9997,1091.9997,1078.2497,1087.0997,524.6398,416377,0.0000,1.0,2017-01-10
1214,1078.9997,1085.6997,1071.0997,1077.0997,519.8137,477172,0.0000,1.0,2017-01-09
1215,1075.2996,1084.9997,1072.5497,1072.6996,517.6903,881293,0.0000,1.0,2017-01-06
1216,1072.9997,1079.4996,1068.9997,1077.3996,519.9585,322506,0.0000,1.0,2017-01-05
1217,1092.1497,1092.4497,1065.3497,1068.9497,515.8805,288213,0.0000,1.0,2017-01-04
1218,1084.1497,1096.9997,1081.2496,1090.6496,526.353,402379,0.0000,1.0,2017-01-03
1219,1081.3497,1089.4497,1073.1497,1083.0997,522.7094,369376,0.0000,1.0,2017-01-02
1220,1066.7997,1084.6996,1063.9996,1080.0997,521.2615,1319231,0.0000,1.0,2016-12-30
1221,1051.6497,1068.5997,1049.4997,1064.9497,513.9501,199807,0.0000,1.0,2016-12-29
1222,1067.9996,1069.8996,1048.3997,1052.1997,507.7969,1103960,0.0000,1.0,2016-12-28
1223,1047.0997,1066.6997,1047.0997,1064.3997,513.6846,1131552,0.0000,1.0,2016-12-27
1224,1055.5997,1065.9997,1044.9996,1047.0997,505.3356,745253,0.0000,1.0,2016-12-26
1225,1050.5997,1068.4497,1050.5997,1058.1497,510.6684,614745,0.0000,1.0,2016-12-23
1226,1059.8997,1061.5496,1050.3497,1053.9497,508.6414,1257831,0.0000,1.0,2016-12-22
1227,1058.9997,1066.3497,1056.4996,1061.4497,512.261,551432,0.0000,1.0,2016-12-21
1228,1057.2997,1061.9997,1053.9997,1059.0996,511.1268,1572937,0.0000,1.0,2016-12-20
1229,1057.9997,1065.7997,1054.9997,1062.1497,512.5988,1467148,0.0000,1.0,2016-12-19
1230,1049.9997,1061.9997,1049.9997,1057.5496,510.3788,601516,0.0000,1.0,2016-12-16
1231,1056.7497,1066.7997,1050.9997,1054.1997,508.7621,409419,0.0000,1.0,2016-12-15
1232,1039.4997,1064.3997,1039.3997,1059.9997,511.5612,1048952,0.0000,1.0,2016-12-14
1233,1031.9997,1041.9997,1028.4997,1039.8997,501.8608,197346,0.0000,1.0,2016-12-13
1234,1026.8497,1039.9997,1022.1497,1028.0996,496.1661,223985,0.0000,1.0,2016-12-12
1235,1020.4997,1029.5997,1020.2997,1026.3997,495.3457,237757,0.0000,1.0,2016-12-09
1236,1003.0997,1020.9997,1003.0997,1019.5497,492.0398,249472,0.0000,1.0,2016-12-08
1237,1006.9997,1006.9997,995.6497,999.6997,482.4601,153842,0.0000,1.0,2016-12-07
1238,994.9997,1004.8997,994.9997,1003.3497,484.2216,205651,0.0000,1.0,2016-12-06
1239,993.9997,998.7497,987.5497,994.0997,479.7575,202822,0.0000,1.0,2016-12-05
1240,994.9997,1005.5997,993.0497,995.2997,480.3366,384086,0.0000,1.0,2016-12-02
1241,996.1497,1014.5997,994.4997,997.1997,481.2536,473225,0.0000,1.0,2016-12-01
1242,996.9997,997.5997,987.9997,992.7497,479.106,540416,0.0000,1.0,2016-11-30
1243,987.0997,1002.6997,987.0997,995.8497,480.6021,584885,0.0000,1.0,2016-11-29
1244,994.7997,1000.0497,983.9997,986.4497,476.0656,184800,0.0000,1.0,2016-11-28
1245,990.9997,995.9997,984.9997,993.6497,479.5403,576106,0.0000,1.0,2016-11-25
1246,1006.8997,1006.8997,985.9997,990.6497,478.0925,429115,0.0000,1.0,2016-11-24
1247,1004.9997,1008.4997,999.4997,1007.2497,486.1038,252593,0.0000,1.0,2016-11-23
1248,994.2497,1007.4997,994.0497,1001.0997,483.1358,268584,0.0000,1.0,2016-11-22
1249,987.9997,993.6997,983.4997,990.8997,478.2132,732525,0.0000,1.0,2016-11-21
1250,983.1497,992.1497,982.8997,987.4998,476.5723,583209,0.0000,1.0,2016-11-18
1251,986.9997,997.9997,975.8497,981.2997,473.5802,845813,0.0000,1.0,2016-11-17
1252,989.2997,996.6997,981.9997,985.8497,475.776,699611,0.0000,1.0,2016-11-16
1253,1001.7997,1001.7997,980.5497,987.5997,476.6206,1143063,0.0000,1.0,2016-11-15
1254,999.9997,1017.2997,995.3497,1001.3997,483.2805,484832,0.0000,1.0,2016-11-11
1255,1016.5497,1028.3997,1008.2497,1009.9997,487.4309,317198,0.0000,1.0,2016-11-10
1256,939.9997,1008.8997,931.9997,1005.5497,485.2833,872795,0.0000,1.0,2016-11-09
1257,1003.5497,1008.9997,998.3497,1002.8497,483.9803,312082,0.0000,1.0,2016-11-08
1258,1011.3497,1016.4997,999.4997,1001.9497,483.546,332504,0.0000,1.0,2016-11-07
1259,1021.2996,1027.1497,1000.5497,1005.7997,485.404,441126,0.0000,1.0,2016-11-04
1260,1024.0497,1034.4997,1022.0997,1025.4497,494.8872,270805,0.0000,1.0,2016-11-03
1261,1041.9997,1042.0497,1021.0997,1024.0497,494.2115,337715,0.0000,1.0,2016-11-02
1262,1050.9997,1054.9997,1047.7497,1048.2996,505.9147,230452,0.0000,1.0,2016-11-01
1263,1049.9997,1055.9997,1043.9496,1053.4997,508.4243,294508,0.0000,1.0,2016-10-28
1264,1052.9996,1053.9997,1043.1997,1048.4997,506.0112,258531,0.0000,1.0,2016-10-27
1265,1057.9997,1059.1997,1051.9997,1054.1497,508.7379,230275,0.0000,1.0,2016-10-26
1266,1063.1997,1065.3997,1054.4997,1059.8997,511.5129,373622,0.0000,1.0,2016-10-25
1267,1067.9996,1073.9997,1060.4996,1063.5497,513.2744,288423,0.0000,1.0,2016-10-24
1268,1098.9996,1098.9996,1058.9997,1064.3997,513.6846,1414976,0.0000,1.0,2016-10-21
1269,1091.9497,1097.7996,1085.0997,1088.4997,525.3154,407592,0.0000,1.0,2016-10-20
1270,1083.1496,1094.4996,1081.3996,1086.8997,524.5433,926190,0.0000,1.0,2016-10-19
1271,1063.9996,1081.9997,1062.7997,1079.2996,520.8755,383366,0.0000,1.0,2016-10-18
1272,1078.9997,1080.6497,1057.9997,1060.1496,511.6336,448615,0.0000,1.0,2016-10-17
1273,1060.4996,1081.9496,1057.9997,1078.1997,520.3446,576644,0.0000,1.0,2016-10-14
1274,1093.6997,1093.6997,1052.0497,1057.6996,510.4512,1172922,0.0000,1.0,2016-10-13
1275,1114.9997,1121.9996,1092.7997,1095.9497,528.9108,330677,0.0000,1.0,2016-10-10
1276,1111.0997,1122.6497,1107.5496,1109.9497,535.6673,919703,0.0000,1.0,2016-10-07
1277,1091.9997,1124.7996,1091.9997,1111.0997,536.2223,3451553,0.0000,1.0,2016-10-06
1278,1103.1497,1105.7996,1085.7496,1089.2997,525.7015,463757,0.0000,1.0,2016-10-05
1279,1093.8997,1107.9997,1091.9997,1095.1997,528.5489,834648,0.0000,1.0,2016-10-04
1280,1084.4997,1107.3496,1076.9497,1090.3997,526.2324,1930097,0.0000,1.0,2016-10-03
1281,1069.9997,1093.4496,1066.9997,1082.0996,522.2268,372816,0.0000,1.0,2016-09-30
1282,1094.9996,1109.9996,1067.4997,1072.5497,517.6179,787025,0.0000,1.0,2016-09-29
1283,1109.9996,1112.9997,1087.2997,1089.6997,525.8945,647166,0.0000,1.0,2016-09-28
1284,1113.0497,1125.6997,1107.2997,1110.4497,535.9086,643972,0.0000,1.0,2016-09-27
1285,1102.4996,1128.8997,1101.9997,1109.3497,535.3777,2002825,0.0000,1.0,2016-09-26
1286,1087.9997,1109.1997,1087.9997,1102.9497,532.2891,2345025,0.0000,1.0,2016-09-23
1287,1079.9996,1095.4996,1079.0997,1087.6497,524.9052,1092797,0.0000,1.0,2016-09-22
1288,1073.9997,1084.4997,1066.9997,1071.3497,517.0387,317325,0.0000,1.0,2016-09-21
1289,1085.0496,1085.9997,1069.0997,1074.0996,518.3659,598837,0.0000,1.0,2016-09-20
1290,1074.8997,1087.4996,1071.0497,1082.3497,522.3474,3257778,0.0000,1.0,2016-09-19
1291,1064.9997,1093.2496,1059.7497,1075.6496,519.114,2623447,0.0000,1.0,2016-09-16
1292,1046.9997,1067.9996,1046.9997,1062.4497,512.7436,934349,0.0000,1.0,2016-09-15
1293,1045.9997,1057.9997,1040.6496,1045.4497,504.5393,634727,0.0000,1.0,2016-09-14
1294,1033.9997,1055.6497,1025.0997,1046.5997,505.0943,994720,0.0000,1.0,2016-09-12
1295,1033.9997,1049.6497,1030.1997,1043.6997,503.6947,616475,0.0000,1.0,2016-09-09
1296,1020.4997,1035.4997,1019.9997,1032.2497,498.1689,742515,0.0000,1.0,2016-09-08
1297,1020.0997,1026.7497,1013.9997,1017.4497,491.0263,444801,0.0000,1.0,2016-09-07
1298,1019.9997,1024.9497,1013.9997,1020.4497,492.4742,486338,0.0000,1.0,2016-09-06
1299,1031.9997,1034.9997,1003.0997,1012.8497,488.8064,1094020,0.0000,1.0,2016-09-02
1300,1053.8997,1072.5497,1026.2497,1029.1496,496.6728,2210912,0.0000,1.0,2016-09-01
1301,1065.8996,1073.5496,1047.0497,1057.9997,510.596,469411,0.0000,1.0,2016-08-31
1302,1059.1997,1069.9997,1053.2497,1065.7997,514.3603,2300261,0.0000,1.0,2016-08-30
1303,1027.6997,1059.9497,1026.9997,1056.9997,510.1134,1290753,0.0000,1.0,2016-08-29
1304,1014.7997,1029.9997,1014.6497,1027.6997,495.973,469994,0.0000,1.0,2016-08-26
1305,1020.4997,1028.4997,1009.9997,1013.0997,488.927,316497,0.0000,1.0,2016-08-25
1306,1014.4997,1022.0997,1011.0997,1020.7497,492.6189,740201,0.0000,1.0,2016-08-24
1307,1012.9997,1014.7997,1005.0996,1009.8997,487.3827,420849,0.0000,1.0,2016-08-23
1308,1017.8997,1020.3497,1007.2997,1013.8997,489.3131,361788,0.0000,1.0,2016-08-22
1309,1010.9997,1021.6997,1007.2497,1014.8496,489.7716,301028,0.0000,1.0,2016-08-19
1310,1015.3497,1023.1497,1015.1497,1016.5996,490.6161,585862,0.0000,1.0,2016-08-18
1311,1022.9997,1028.7996,1008.1997,1013.9997,489.3614,916081,0.0000,1.0,2016-08-17
1312,1034.9997,1043.9997,1015.9997,1024.1997,494.2839,409639,0.0000,1.0,2016-08-16
1313,1014.9997,1041.7497,1014.8997,1034.9497,499.4719,729339,0.0000,1.0,2016-08-12
1314,1003.9997,1021.9996,1000.2497,1012.4497,488.6133,326518,0.0000,1.0,2016-08-11
1315,1029.9497,1034.4997,1001.0497,1002.7997,483.9562,414590,0.0000,1.0,2016-08-10
1316,1028.3997,1033.3997,1021.2996,1029.8497,497.0106,381324,0.0000,1.0,2016-08-09
1317,1017.1497,1033.4996,1017.1497,1029.6497,496.9141,537329,0.0000,1.0,2016-08-08
1318,995.1997,1017.4997,995.1997,1014.5497,489.6268,353242,0.0000,1.0,2016-08-05
1319,999.9997,1001.9997,984.4997,993.1497,479.299,360411,0.0000,1.0,2016-08-04
1320,1011.5497,1013.0497,991.9997,994.0497,479.7334,354613,0.0000,1.0,2016-08-03
1321,1008.8997,1018.4997,1006.9997,1011.0497,487.9377,319944,0.0000,1.0,2016-08-02
1322,1016.5497,1020.8497,1005.2997,1009.2997,487.0931,277260,0.0000,1.0,2016-08-01
1323,1025.7997,1025.7997,1012.1997,1015.4997,490.0853,218267,0.0000,1.0,2016-07-29
1324,1018.3997,1029.7997,1012.4997,1026.0497,495.1767,414114,0.0000,1.0,2016-07-28
1325,1024.9997,1026.8997,1009.9997,1013.0497,488.9029,340966,0.0000,1.0,2016-07-27
1326,1021.3997,1034.1497,1015.1996,1023.2997,493.8496,543794,0.0000,1.0,2016-07-26
1327,1015.9997,1021.7997,1007.7997,1020.6497,492.5707,2896081,0.0000,1.0,2016-07-25
1328,1004.9997,1017.2497,1004.1497,1014.7997,489.7474,272636,0.0000,1.0,2016-07-22
1329,1023.9997,1024.5497,1005.4997,1006.6997,485.8383,272729,0.0000,1.0,2016-07-21
1330,1019.9997,1028.0996,1016.9997,1022.5497,493.4876,491352,0.0000,1.0,2016-07-20
1331,1007.9997,1021.7997,995.2497,1015.3997,490.037,795751,0.0000,1.0,2016-07-19
1332,1026.9997,1038.9997,986.0997,1004.2497,484.656,1347861,0.0000,1.0,2016-07-18
1333,1009.9997,1020.6497,1003.8497,1012.5497,488.6616,722022,0.0000,1.0,2016-07-15
1334,1007.9997,1014.5997,999.0497,1006.4497,485.7177,291772,0.0000,1.0,2016-07-14
1335,1002.9997,1015.7997,1001.9997,1008.4497,486.6829,849346,0.0000,1.0,2016-07-13
1336,992.4997,1004.0496,990.9997,1002.0997,483.6184,527274,0.0000,1.0,2016-07-12
1337,988.0497,994.8997,985.4997,990.7497,478.1408,334226,0.0000,1.0,2016-07-11
1338,987.9997,988.9997,978.5497,980.0997,473.0011,558624,0.0000,1.0,2016-07-08
1339,993.4497,999.9997,986.7497,987.8997,476.7654,415258,0.0000,1.0,2016-07-07
1340,989.9497,1002.7997,980.4997,992.9497,479.2025,521633,0.0000,1.0,2016-07-05
1341,977.9997,992.3497,976.1997,986.6497,476.1621,427249,0.0000,1.0,2016-07-04
1342,973.4997,976.4497,970.1997,973.6497,469.8883,301290,0.0000,1.0,2016-07-01
1343,970.9997,977.7498,967.3497,969.4497,467.8613,504362,0.0000,1.0,2016-06-30
1344,960.9997,968.7997,960.2997,966.8497,466.6065,343013,0.0000,1.0,2016-06-29
1345,957.4997,961.5498,955.9997,958.1997,462.432,307589,0.0000,1.0,2016-06-28
1346,949.8497,958.7997,943.9997,956.0997,461.4185,538219,0.0000,1.0,2016-06-27
1347,965.9997,965.9997,934.3997,951.4997,459.1986,1440894,0.0000,1.0,2016-06-24
1348,979.9997,983.4497,969.9997,981.8997,473.8697,443523,0.0000,1.0,2016-06-23
1349,986.9497,986.9497,976.9997,980.4997,473.1941,778262,0.0000,1.0,2016-06-22
1350,994.9997,994.9997,980.1997,987.2497,476.4517,702171,0.0000,1.0,2016-06-21
1351,964.9997,992.9997,964.9997,990.5497,478.0443,717217,0.0000,1.0,2016-06-20
1352,976.9997,978.8997,969.9997,973.2497,469.6952,321054,0.0000,1.0,2016-06-17
1353,981.8997,983.4997,967.4997,974.5497,470.3226,382576,0.0000,1.0,2016-06-16
1354,977.4997,984.8997,973.4997,982.3997,474.111,339316,0.0000,1.0,2016-06-15
1355,981.9997,984.4997,969.2997,974.8997,470.4915,270653,0.0000,1.0,2016-06-14
1356,969.9997,983.2997,963.9997,979.2997,472.615,382936,0.0000,1.0,2016-06-13
1357,972.9997,984.1997,968.6997,975.6498,470.8535,456592,0.0000,1.0,2016-06-10
1358,958.0498,976.9997,957.9997,971.4497,468.8265,643427,0.0000,1.0,2016-06-09
1359,956.9997,957.9997,950.1997,954.1497,460.4775,371314,0.0000,1.0,2016-06-08
1360,955.9997,961.0997,951.7997,954.6497,460.7188,353870,0.0000,1.0,2016-06-07
1361,958.9997,962.7497,952.9998,955.8997,461.322,317864,0.0000,1.0,2016-06-06
1362,957.4997,963.5997,955.3997,957.9497,462.3114,291526,0.0000,1.0,2016-06-03
1363,956.0997,957.2497,945.2497,955.9997,461.3703,347831,0.0000,1.0,2016-06-02
1364,958.7997,966.4997,951.2497,953.2997,460.0672,379065,0.0000,1.0,2016-06-01
1365,968.8997,972.4997,956.1997,958.9497,462.794,397677,0.0000,1.0,2016-05-31
1366,974.9997,981.4497,965.9997,969.4497,467.8613,434675,0.0000,1.0,2016-05-30
1367,951.4997,975.6997,949.4997,972.6497,469.4056,618647,0.0000,1.0,2016-05-27
1368,950.5497,952.9998,944.2497,946.6497,456.8579,397608,0.0000,1.0,2016-05-26
1369,949.1997,951.8997,941.5997,949.2497,458.1127,366816,0.0000,1.0,2016-05-25
1370,930.8997,943.3497,928.9997,940.0497,453.6727,386604,0.0000,1.0,2016-05-24
1371,938.3997,939.9997,925.6997,929.9998,448.8225,967837,0.0000,1.0,2016-05-23
1372,951.1497,954.5997,932.3497,934.0997,450.8012,768314,0.0000,1.0,2016-05-20
1373,971.1497,971.6997,946.1497,950.5497,458.7401,419472,0.0000,1.0,2016-05-19
1374,966.9997,972.7497,965.1998,970.1497,468.1991,294855,0.0000,1.0,2016-05-18
1375,979.9997,983.2997,966.6497,970.1997,468.2233,355513,0.0000,1.0,2016-05-17
1376,978.2497,982.0497,971.9998,976.1497,471.0948,368326,0.0000,1.0,2016-05-16
1377,987.9997,990.8997,975.4997,977.9997,471.9876,377303,0.0000,1.0,2016-05-13
1378,976.9997,992.4497,975.6997,991.0497,478.2856,441449,0.0000,1.0,2016-05-12
1379,972.9997,980.4497,970.9997,974.8497,470.4674,314327,0.0000,1.0,2016-05-11
1380,981.9997,984.8497,978.0497,981.3497,473.6043,224066,0.0000,1.0,2016-05-10
1381,974.9997,985.9997,972.4997,982.9497,474.3765,376872,0.0000,1.0,2016-05-09
1382,974.9997,976.9497,967.4997,969.1497,467.7165,456075,0.0000,1.0,2016-05-06
1383,982.2497,983.4997,971.0997,975.0497,470.5639,511061,0.0000,1.0,2016-05-05
1384,975.9998,983.6497,974.2497,977.4997,471.7463,458886,0.0000,1.0,2016-05-04
1385,989.7997,994.6997,972.5997,976.0497,471.0465,569642,0.0000,1.0,2016-05-03
1386,981.3997,992.4997,977.0498,986.2997,475.9932,455326,0.0000,1.0,2016-05-02
1387,995.6997,998.7497,977.8497,982.5497,474.1834,963078,0.0000,1.0,2016-04-29
1388,1019.6997,1019.6997,991.9997,997.3497,481.326,1366701,0.0000,1.0,2016-04-28
1389,1019.8997,1025.8497,1015.0997,1019.6997,492.1122,442673,0.0000,1.0,2016-04-27
1390,1016.9997,1023.8497,1007.9997,1016.7997,490.7127,830902,0.0000,1.0,2016-04-26
1391,1042.6997,1044.8997,1012.7497,1016.1497,490.399,1269654,0.0000,1.0,2016-04-25
1392,1040.9996,1047.7497,1030.4997,1038.7497,501.3058,489036,0.0000,1.0,2016-04-22
1393,1044.8997,1051.4997,1034.9997,1040.8997,502.3434,468575,0.0000,1.0,2016-04-21
1394,1068.1997,1069.9997,1035.3497,1038.2997,501.0887,528609,0.0000,1.0,2016-04-20
1395,1065.4497,1065.6997,1054.9997,1061.7497,512.4057,757234,0.0000,1.0,2016-04-18
1396,1051.9997,1068.2997,1051.9997,1065.4497,514.1914,850975,0.0000,1.0,2016-04-13
1397,1040.2996,1056.9997,1038.5997,1047.1497,505.3597,390103,0.0000,1.0,2016-04-12
1398,1035.1997,1044.9996,1033.2997,1039.8497,501.8367,337814,0.0000,1.0,2016-04-11
1399,1033.4996,1053.9997,1032.0497,1037.8496,500.8715,523323,0.0000,1.0,2016-04-08
1400,1031.9997,1047.9997,1023.2497,1037.9497,500.9197,344229,0.0000,1.0,2016-04-07
1401,1030.7997,1035.8997,1022.1997,1031.4497,497.7828,176847,0.0000,1.0,2016-04-06
1402,1029.9997,1041.9997,1022.6497,1028.0996,496.1661,418951,0.0000,1.0,2016-04-05
1403,1036.1497,1042.4497,1024.4497,1035.1497,499.5685,234496,0.0000,1.0,2016-04-04
1404,1038.9997,1045.8997,1026.3997,1033.6497,498.8445,414741,0.0000,1.0,2016-04-01
1405,1042.9997,1055.9497,1034.0997,1045.2497,504.4428,591041,0.0000,1.0,2016-03-31
1406,1040.3497,1050.8997,1040.2497,1044.8997,504.2739,455187,0.0000,1.0,2016-03-30
1407,1023.0496,1040.8997,1022.3997,1035.3997,499.6891,498069,0.0000,1.0,2016-03-29
1408,1028.9997,1031.9497,1015.4997,1020.4997,492.4983,614613,0.0000,1.0,2016-03-28
1409,1046.9997,1046.9997,1022.9997,1029.3497,496.7693,707648,0.0000,1.0,2016-03-23
1410,1038.0997,1052.4996,1036.7497,1048.4997,506.0112,609976,0.0000,1.0,2016-03-22
1411,1027.1997,1038.9997,1023.4997,1036.1997,500.0752,408440,0.0000,1.0,2016-03-21
1412,1018.9997,1028.3997,1016.2496,1025.1997,494.7665,1670442,0.0000,1.0,2016-03-18
1413,1027.9997,1036.3997,1012.3997,1015.5496,490.1094,406641,5.2005,1.0,2016-03-17
1414,1020.9997,1025.6997,1005.3997,1021.7497,488.0342,332423,0.0000,1.0,2016-03-16
1415,1020.9997,1026.9497,1015.9997,1020.3997,487.3894,387250,0.0000,1.0,2016-03-15
1416,1018.1497,1025.9996,1012.9997,1018.5497,486.5057,415949,0.0000,1.0,2016-03-14
1417,1016.4997,1029.4997,1011.2997,1015.6497,485.1206,500851,0.0000,1.0,2016-03-11
1418,1043.6997,1044.9996,1008.9997,1011.9997,483.3772,716431,0.0000,1.0,2016-03-10
1419,1018.9997,1043.9997,1017.3497,1041.9497,497.6826,742582,0.0000,1.0,2016-03-09
1420,1005.9997,1030.9997,1005.9997,1027.1497,490.6135,856784,0.0000,1.0,2016-03-08
1421,1016.9997,1017.9997,1003.7497,1006.4997,480.7501,5879243,0.0000,1.0,2016-03-04
1422,1007.2497,1017.2497,997.5497,1012.5497,483.6399,687783,0.0000,1.0,2016-03-03
1423,992.4997,1005.2497,987.4998,1001.1997,478.2186,1069560,0.0000,1.0,2016-03-02
1424,967.4997,984.9997,964.9997,982.2497,469.1672,629593,0.0000,1.0,2016-03-01
1425,951.0998,992.9997,936.2997,966.5497,461.6682,2019008,0.0000,1.0,2016-02-29
1426,949.9997,958.4997,944.9497,950.4997,454.002,454502,0.0000,1.0,2016-02-26
1427,956.9997,956.9997,941.6997,944.3997,451.0883,672259,0.0000,1.0,2016-02-25
1428,946.2997,958.9997,942.5498,952.5497,454.9811,2943040,0.0000,1.0,2016-02-24
1429,963.9997,966.8997,943.0497,950.6997,454.0975,3623613,0.0000,1.0,2016-02-23
1430,945.8997,967.8997,945.0497,962.4497,459.7098,441905,0.0000,1.0,2016-02-22
1431,941.1498,952.4497,937.7997,944.5497,451.16,375879,0.0000,1.0,2016-02-19
1432,961.9997,967.7497,936.2997,941.1498,449.536,491630,0.0000,1.0,2016-02-18
1433,933.3997,955.9997,917.0998,952.4497,454.9334,737849,0.0000,1.0,2016-02-17
1434,952.7997,957.9997,926.9997,929.6498,444.0431,620608,0.0000,1.0,2016-02-16
1435,920.9997,949.9497,919.9997,944.6498,451.2077,583262,0.0000,1.0,2016-02-15
1436,931.0498,932.9997,888.4997,906.2998,432.89,1375566,0.0000,1.0,2016-02-12
1437,962.9997,965.9997,916.2498,922.4497,440.604,1136725,0.0000,1.0,2016-02-11
1438,951.2497,972.8997,948.9497,962.3997,459.6859,999631,0.0000,1.0,2016-02-10
1439,951.0998,968.4997,950.3497,956.5997,456.9156,725170,0.0000,1.0,2016-02-09
1440,971.8997,984.2497,957.6998,961.5997,459.3038,629817,0.0000,1.0,2016-02-08
1441,976.2997,981.9997,962.9997,972.2997,464.4146,665996,0.0000,1.0,2016-02-05
1442,989.9997,999.9997,967.9997,973.9497,465.2027,616307,0.0000,1.0,2016-02-04
1443,988.0997,993.1997,974.9997,980.6997,468.4269,695984,0.0000,1.0,2016-02-03
1444,1030.9997,1031.9997,990.2997,1001.9997,478.6007,741126,0.0000,1.0,2016-02-02
1445,1039.9997,1040.9996,1025.1497,1028.0996,491.0672,437270,0.0000,1.0,2016-02-01
1446,1019.9997,1039.3997,1018.8497,1035.0497,494.3869,566966,0.0000,1.0,2016-01-29
1447,999.9997,1021.7497,997.7497,1016.8997,485.7176,564517,0.0000,1.0,2016-01-28
